Kód_obce;volebný_obvod;poradie_na_hlasovacom lístku;meno;priezvisko;titul;vek;povolanie;strany;počet hlasov
506613;1;17;Alena;Križková;Ing.;59;štátna zamestnankyňa;001;630
506613;1;18;Lukáš;Kuzl;Mgr.;36;športový odborník;001;457
506613;1;19;Mário;Laššo;;46;obchodný manažér v stavebníctve;001;516
506613;1;20;Izabela;Medovarská;Ing., PhD.;43;riaditeľka bytového družstva;139;416
506613;1;21;Vladimír;Mišák;Bc.;56;fyzioterapeut;001;617
506613;1;22;Róbert;Modranský;Mgr., PhD.;34;odborný radca;135;577
506613;1;23;Ján;Polťák;Mgr.;51;skladník;111;58
506613;1;24;Daniela;Rybanská;;61;odborná referentka;001;647
506613;1;25;Rajko;Salihbegovič;Ing.;63;súkromný podnikateľ;001;104
506613;1;26;Andrej;Strieška;Bc.;25;podnikový manažér;001;289
506613;1;27;Milan;Stuhl;;27;športový tréner;128;357
506613;1;28;Marián;Takáč;Ing.;45;projektový manažér;139;457
506613;1;29;Viola;Takáčová;;71;dôchodkyňa;001;402
506613;1;30;Jela;Tvrdoňová;Ing., CSc.;64;konzultantka pre rozvoj vidieka;001;587
506613;1;31;Miriama;Vargová;Ing.;37;rodičovská dovolenka;139;362
506630;1;1;Jaroslav;Bača;;46;stavebný technik;135;177
506630;1;2;Róbert;Cibulka;;42;riaditeľ podniku;136;99
506630;1;3;Peter;Dinga;Ing.;38;elektrotechnik;001;242
506630;1;4;Mária;Dlhá;;56;invalidná dôchodkyňa;106;79
506630;1;5;Michal;Držík;;48;montážnik;001;206
506630;1;6;Ondrej;Gajdoš;;32;stolár;111;71
506630;1;7;Katarína;Gajdošová;;60;optická technička;111;99
506630;1;8;Daniela;Kontinová;Mgr.;41;učiteľka;001;178
506630;1;9;Rastislav;Marták;Bc.;51;strážnik bezpečnostnej služby;001;113
506630;1;10;Janka;Masárová;;57;vedúca predajne;106;142
506630;1;11;Valter;Scharbert;;51;strojný zámočník;136;120
506630;1;12;Imrich;Schindler;Ing.;51;samostatne zárobkovo činná osoba;111;102
506630;1;13;Miroslav;Stančík;;52;samostatne zárobkovo činná osoba;106;132
506630;1;14;Rudolf;Škriečka;;58;živnostník;001;142
506630;1;15;Ľubomír;Tuka;Ing., MBA.;38;vedúci oddelenia správy daní;111;109
506648;1;1;Jozef;Beňo;;59;vodič;111;219
506648;1;2;Roman;Gulár;;57;manažér predaja;111;150
506648;1;3;Marián;Guňovský;;48;samostatne zárobkovo činná osoba;111;232
506648;1;4;Milan;Ježík;;56;obchodný riaditeľ;111;165
506648;1;5;Milan;Ježík;Ing.;42;riaditeľ;136;136
506648;1;6;Jozef;Kyjac;;52;technik;111;192
506648;1;7;Juraj;Machač;Ing.;39;revízny technik;106;83
506648;1;8;Andrej;Masár;Mgr.;33;živnostník;135;189
506648;1;9;Jana;Masárová;Ing., PhD.;49;vysokoškolská pedagogička;111;232
506648;1;10;Marek;Szabo;;43;živnostník;111;201
506656;1;1;Peter;Baco;Bc.;41;technik;111;267
506656;1;2;Eugénia;Bačová;;49;podnikateľka;111;158
506656;1;3;Marek;Bulko;;44;elektrikár;001;288
506656;1;4;Monika;Jančová;Bc.;43;administratívna pracovníčka;001;246
506656;1;5;Roman;Kadák;Mgr.;47;vojak;001;271
506656;1;6;Jozef;Kulich;;46;systémový administrátor;111;234
506656;1;7;Martin;Mojžiš;;38;administratívny pracovník;001;120
506656;1;8;Zdenko;Rakovan;;65;dôchodca;109;24
506672;1;1;Miroslav;Benian;;39;nástrojár-predák;132;63
506672;1;2;Eva;Benianová;;51;prevádzková pracovníčka;136;27
506672;1;3;Viliam;Drobena;;23;elektrotechnik;001;73
506672;1;4;Dominika;Dulínková;Bc.;30;poštová doručovateľka;001;66
506672;1;5;Jaroslav;Knap;;59;majster výroby;136;57
506672;1;6;Pavol;Marko;;42;zvárač;136;56
506745;1;1;Branislav;Baroš;Ing.;49;riaditeľ strojárskej spoločnosti;141;1062
506745;1;2;Martina;Bolečková;Ing.;36;ekonómka v bankovom sektore;001;388
506745;1;3;Peter;Cák;Ing.;48;riaditeľ hotela;111,128,139,120,146,135,152,110,118;427
506745;1;4;Katarína;Ďurková;PhDr., PhD.;44;učiteľka;001;1025
506745;1;5;Ivo;Foltín;Ing.;62;konateľ;136;282
506745;1;6;Lucia;Francescato;Mgr.;40;živnostníčka;124;379
506745;1;7;Jana;Fridrichová;MUDr.;56;lekárka;141;537
506745;1;8;Jana;Guldanová;Ing.;60;správkyňa registratúry;107;152
506745;1;9;Simona;Hlaváčová;Mgr.;34;konzultantka pre životné prostredie;124;416
506745;1;10;Tomáš;Kabát;;18;študent;111,128,139,120,146,135,152,110,118;206
506745;1;11;Jozef;Kováč;;37;futbalový a kondičný tréner;107;150
506745;1;12;Marcel;Krajčo;Bc.;34;projektový manažér;001;888
506745;1;13;Iveta;Kremser;Ing.;29;technologička;106;99
506745;1;14;Viktor;Križan;doc., JUDr., PhD.;40;vysokoškolský učiteľ, právnik;111,128,139,120,146,135,152,110,118;486
506745;1;15;Peter;Kvasničák;Ing.;37;manažér počítačových sietí;001;377
506745;1;16;René;Michalov;JUDr., LL.M;29;právnik;106;127
506745;1;17;Jakub;Mišek;;31;živnostník;001;204
506745;1;18;Peter;Mrva;;43;finančný poradca;001;224
506745;1;19;Juraj;Novota;Ing.;48;pracovník logistiky;001;608
506745;1;20;Peter;Novoveský;;71;prezident odborov;111,128,139,120,146,135,152,110,118;180
506745;1;21;Karol;Pavelka;Ing.;39;programový manažér;141;284
506745;1;22;Peter;Pejkovič;;72;dôchodca;154;122
506745;1;23;Matúš;Rojko;Ing.;39;špecialista cenotvorby;001;507
506745;1;24;Milan;Sokolovský;MUDr.;32;lekár;001;912
506745;1;25;Alexander;Ševčík;;43;živnostník;136;209
506745;1;26;Vladislav;Šrojta;JUDr.;45;riaditeľ fakultnej nemocnice;119;270
506745;1;27;Milan;Štrbo;Ing.;36;vysokoškolský pedagóg;106;185
506745;1;28;Ladislav;Šurina;Ing.;44;ekonomický a personálny manažér;141;272
506745;1;29;Juraj;Tomeček;Ing.;36;podnikateľ;136;214
506745;1;30;Silvia;Urminská;Mgr.;38;právnička;136;297
506745;1;31;Tomáš;Vahalík;;36;podnikateľ;106;194
506745;1;32;Kamil;Vaňa;;64;dôchodca;136;189
506745;1;33;Andrej;Vároš;Ing.;48;podnikateľ;111,128,139,120,146,135,152,110,118;210
506745;1;34;Zuzana;Vidová;Mgr.;45;sestra;154;124
506745;2;1;Richard;Bohunický;Ing.;51;ekonóm;154;502
506745;2;2;Zuzana;Bošnáková;JUDr., Bc.;36;riaditeľka vysokoškolského internátu;111,128,139,120,146,135,152,110,118;913
506745;2;3;Mária;Bullová;Ing.;35;manažérka;141;655
506745;2;4;Kashif;Butt;Ing.;53;sale manager;141;435
506745;2;5;Gabriela;Cabanová;RNDr.;57;učiteľka , riaditeľka školy;001;1301
506745;2;6;Roman;Čavojský;Ing.;48;podnikateľ;106;504
506745;2;7;Andrej;Farkaš;Ing.;31;programátor;001;1169
506745;2;8;Martin;Hanák;;47;podnikateľ;106;525
506745;2;9;Ľubomíra;Hromková;Mgr., Mgr., PhD.;49;senior konzultantka pre európske právo a komunikáciu;111,128,139,120,146,135,152,110,118;601
506745;2;10;Radovan;Hynek;;47;zámočník;125;397
506745;2;11;Ján;Chalama;;47;živnostník;109;215
506745;2;12;Jozef;Jakubčík;Ing.;50;globálny líder kvality;111,128,139,120,146,135,152,110,118;400
506745;2;13;Roman;Jakubec;RNDr.;49;enviromentálny špecialista;111,128,139,120,146,135,152,110,118;698
506745;2;14;Martin;Ješko;;49;podnikateľ;141;631
506745;2;15;Ján;Jobb;Ing.;59;enviromentálny a športový manažér;141;721
506745;2;16;Ivan;Kopčáni;Ing., PhD.;47;referent požiarnej ochrany;001;535
506745;2;17;Ivan;Kopčík;Mgr.;34;IT špecialista;001;1042
506745;2;18;Marián;Kovačócy;PaedDr., Ing.;63;manažér;136;472
506745;2;19;Vladimír;Kozmál;Bc.;38;živnostník;132;327
506745;2;20;Ján;Kucman;Mgr.;40;manažér;111,128,139,120,146,135,152,110,118;509
506745;2;21;Matej;Lančarič;Mgr.;37;manažér, poslanec zastupiteľstva;001;1870
506745;2;22;Miroslava;Magyár;Ing.;33;predavačka;125;248
506745;2;23;Martin;Martinkovič;;41;manažér;141;480
506745;2;24;Martin;Mečiar;PhDr.;48;konateľ spoločnosti;111,128,139,120,146,135,152,110,118;447
506745;2;25;Dominika;Paveleková;Bc., Dis.art.;29;učiteľka tanca;001;746
506745;2;26;Tibor;Pekarčík;Mgr.;44;2. zástupca primátora;001;1318
506745;2;27;Milan;Remenár;Ing.;50;podnikateľ;119;257
506745;2;28;Marián;Schwarz;Ing.;39;IT konzultant;001;999
506745;2;29;Peter;Šujan;Ing.;37;prevádzkový manažér;001;979
506745;2;30;Martin;Uhlík;Mgr.;43;manažér výroby;001;1157
506745;2;31;Igor;Válek;Ing.;44;kontrolór;136;558
506745;3;1;Juraj;Baďura;;40;grafik;001;1172
506745;3;2;Mária;Benová;PhDr.;46;asistentka poslanca;119;574
506745;3;3;Marek;Domes;;42;manažér;111,128,139,120,146,135,152,110,118;805
506745;3;4;Vladimír;Ekhardt;Ing.;39;softvérový inžinier;001;1563
506745;3;5;Juraj;Fuzák;;38;konateľ;001;1102
506745;3;6;Martin;Galbavý;Ing.;34;manažér;106;650
506745;3;7;Eduard;Guniš;Mgr., Bc.;37;manažér;001;905
506745;3;8;Milan;Hejduk;MUDr.;55;zubný lekár;141;966
506745;3;9;Pavol;Hluchý;Ing.;39;inžinier automatizácie;001;970
506745;3;10;Ľubica;Horváthová;Mgr.;37;administrátorka europrojektov;001;1268
506745;3;11;Marek;Chvíla;;30;živnostník;001;380
506745;3;12;Kristián;Kolev;Bc.;42;podnikateľ;111,128,139,120,146,135,152,110,118;445
506745;3;13;Rastislav;Konečný;Mgr.;38;projektový manažér;141;833
506745;3;14;Tomáš;Köppl;Ing.;51;grafik,fotograf;111,128,139,120,146,135,152,110,118;824
506745;3;15;Branislav;Kramár;MUDr.;49;chirurg;111,128,139,120,146,135,152,110,118;1529
506745;3;16;Martin;Naňo;Ing.;45;projektový manažér;119;616
506745;3;17;Marek;Neštický;Mgr.;44;podpredseda samosprávneho kraja;001;1551
506745;3;18;Igor;Pavelek;;30;manažér;001;477
506745;3;19;Marek;Polonec;Bc.;47;riaditeľ hotela;111,128,139,120,146,135,152,110,118;574
506745;3;20;Martina;Puchlá;;42;regionálna obchodná zástupkyňa;141;648
506745;3;21;Marcel;Puschenreiter;;41;obchodný manažér, živnostník;124;374
506745;3;22;Richard;Sládek;Ing.;43;projektový manager;001;996
506745;3;23;Róbert;Suchý;Ing., arch., Ing.;49;architekt;141;753
506745;3;24;Jozef;Študenc;Ing.;43;elektroinžinier;111,128,139,120,146,135,152,110,118;679
506745;3;25;Tereza;Švihoríková;Bc.;23;študentka;111,128,139,120,146,135,152,110,118;735
506745;3;26;Martin;Vrobel;;24;analytik;106;391
506745;3;27;Gabriela;Zemková;Mgr.;48;odborná radkyňa;136;664
506745;4;1;Alexandra;Bartková;;33;office manažérka;136;647
506745;4;2;Alan;Bočkay;Ing.;45;špecialista informačných technológií;001;688
506745;4;3;Marián;Galbavý;Mgr., Ing.;50;advokát;111,128,139,120,146,135,152,110,118;1032
506745;4;4;Marta;Gubrická;PaedDr.;63;pedagogička;106;656
506745;4;5;Daniel;Hadviga;;36;IT analytik;106;340
506745;4;6;Peter;Halada;Ing.;41;riaditeľ odboru;111,128,139,120,146,135,152,110,118;515
506745;4;7;Peter;Hambálek;;40;technický inžinier;136;723
506745;4;8;Katarína;Karolová;PhDr., PhD.;42;riaditeľka;106;430
506745;4;9;Jaroslav;Královič;;59;technik;119;246
506745;4;10;Daniel;Kravec;Mgr.;31;právnik;111,128,139,120,146,135,152,110,118;510
506745;4;11;Marek;Kukučka;doc., Ing., PhD.;46;školiteľ energetiky;125;515
506745;4;12;Michal;Lipovský;PhDr., MBA;35;manažér sociálnych služieb;111,128,139,120,146,135,152,110,118;568
506745;4;13;Štefan;Lipták;;69;dôchodca;001;531
506745;4;14;Erik;Matovič;Bc.;24;študent univerzity;001;743
506745;4;15;Peter;Náhlik;PhDr., PhD.;41;manažér;106;506
506745;4;16;Eva;Nemčovská;PhDr., PhD., MPH;39;1. zástupkyňa primátora;001;1279
506745;4;17;Jozef;Pikna;Mgr.;63;učiteľ-katechét;111,128,139,120,146,135,152,110,118;750
506745;4;18;Stane;Ribič;Ing.;64;riaditeľ;106;286
506745;4;19;Matej;Strapák;;29;športovec;141;587
506745;4;20;Ondrej;Štefánik;Mgr.;41;manažér;001;853
506745;4;21;Šimon;Štefunko;;31;manažér;001;1078
506745;4;22;Jozef;Šúst;Ing.;34;databázový programátor;001;808
506745;4;23;Michal;Tégláš;;41;mechanik;141;384
506745;4;24;Nina;Tunegová;;21;študentka;141;401
506745;4;25;Emanuel;Uváčik;Ing.;27;informatik;001;518
506745;4;26;Stanislav;Vančo;Ing.;55;riaditeľ bezpečnosti;111,128,139,120,146,135,152,110,118;447
506745;4;27;Dušan;Zaťko;Ing.;39;databázový programátor;001;1199
506745;5;1;Peter;Falis;Mgr.;43;vedúci oddelenia kľúčových zákazníkov;111,128,139,120,146,135,152,110,118;422
506745;5;2;Michal;Hanic;;34;živnostník;136;457
506745;5;3;Jaroslav;Holeček;Dr.h.c., PhD.;66;dôchodca;141;833
506745;5;4;Stanislav;Hric;Mgr.;39;riaditeľ materskej školy;001;896
506745;5;5;Ján;Hrubý;Mgr.;35;manažér;106;366
506745;5;6;Martin;Kováč;Mgr., Mgr., PhD.;31;programový manažér kultúrno-komunitného centra a starokatolícky kňaz;124;482
506745;5;7;Jozef;Kramár;Ing.;81;dôchodca;111,128,139,120,146,135,152,110,118;330
506745;5;8;Miloš;Krištofík;PhDr.;56;podnikateľ;141;838
506745;5;9;Karol;Križan;Ing.;58;marketingový riaditeľ;141;605
506745;5;10;Rastislav;Mráz;Mgr.;44;právnik;111,128,139,120,146,135,152,110,118;929
506745;5;11;Štefan;Sersen;;54;invalidný dôchodca;116;228
506745;5;12;Jana;Šoganová;;36;zástupkyňa predajne;001;721
506745;5;13;Ľudovít;Šoltés;Ing., CSc.;66;živnostník;137;165
506745;5;14;Juraj;Štofej;Mgr., PhD.;43;sociálny pracovník;001;760
506745;5;15;Ivo;Thomka;;56;živnostník;111,128,139,120,146,135,152,110,118;236
506745;5;16;Tatiana;Vavrová;Mgr.;35;referentka výroby;001;1000
506745;5;17;Peter;Vozár;;44;realitný maklér;111,128,139,120,146,135,152,110,118;570
506745;6;1;Kristína;Bolemanová;Ing., PhD.;35;odborníčka na európsku a zahraničnú politiku;124;206
506745;6;2;Oliver;Halmo;;52;konateľ spoločnosti;136;31
506745;6;3;Juraj;Rezbárik;PaedDr., DBA., LL.M.;44;manažér;106;165
506745;6;4;Juraj;Šarmír;;55;informatik;001;322
506745;6;5;Martina;Šarvaicová;;43;ekonómka;141;247
506788;1;1;Petra;Baránková;;41;štátna zamestnankyňa;001;113
506788;1;2;Štefan;Belko;;58;zámočník;132;127
506788;1;3;Tomáš;Daniš;;40;operátor;132;129
506788;1;4;Martin;Halaša;;28;živnostník;001;192
506788;1;5;Peter;Halaša;;48;pilčík;132;213
506788;1;6;Pavol;Kemka;;48;pilot výrobných systémov;132;139
506788;1;7;Petra;Majerníková;Mgr.;33;pedagogička, mediátorka;111;57
506788;1;8;Peter;Martinák;Ing.;38;vedúci pobočky;001;143
506788;1;9;Marián;Novák;Ing.;57;starosta;001;227
506788;1;10;Patrik;Randys;;30;podnikateľ;135;54
506788;1;11;Martina;Romanová;Ing.;45;konzultantka pre informačné systémy;001;108
506788;1;12;Dominika;Špačková;Bc.;39;predavačka;132;136
506788;1;13;Rastislav;Zajíček;;47;operátor výroby;001;202
506796;1;1;Andrej;Adamec;JUDr.;35;právnik;001;320
506796;1;2;Matej;Bartoš;;38;podnikateľ;106;81
506796;1;3;Ivan;Bočko;;37;obchodný manažér;001;371
506796;1;4;Tomáš;Doboš;Ing.;38;odborný inžinier;001;295
506796;1;5;Juraj;Janček;Mgr., PhD.;37;vysokoškolský pedagóg;001;373
506796;1;6;Katarína;Koleňáková;;45;zdravotná sestra;111;202
506796;1;7;Eva;Kopáčová;Ing.;37;učiteľka;111;135
506796;1;8;Monika;Kovárová;Bc.;31;farmaceutická laborantka;001;294
506796;1;9;Jozef;Kozoň;;67;podnikateľ;001;240
506796;1;10;Tomáš;Krzysztofek;Ing.;36;manažér;001;119
506796;1;11;Ľuboslav;Kumančík;Ing.;43;investičný pracovník;001;193
506796;1;12;Pavel;Lenivý;;60;údržbár;106;184
506796;1;13;Tibor;Lenivý;;36;podnikateľ;001;232
506796;1;14;Peter;Mračka;;52;podnikateľ;001;265
506796;1;15;Miroslav;Nádaský;;40;majster prevádzky;001;239
506796;1;16;Ivan;Palšovič;;29;kontrolór kvality;001;229
506796;1;17;Tomáš;Polakovič;;33;policajt;001;124
506796;1;18;Miroslav;Sučák;;64;starosta ;001;310
506796;1;19;Július;Tarkoš;Ing., MBA;34;audítor;111;114
506796;1;20;Radko;Trník;Ing.;52;podnikateľ;001;195
506796;1;21;Róbert;Vozár;Ing. arch.;49;referent;001;195
506800;1;1;Juraj;Adámik;;46;autodiagnostik;111;275
506800;1;2;Blanka;Čagáneková;;59;zdravotná sestra;111;337
506800;1;3;Jaroslav;Gubáň;Ing.;57;konateľ s.r.o.;111;427
506800;1;4;Patrik;Harský;;49;správca mestského priemyselného parku;111;272
506800;1;5;Milan;Holička;;53;supervízor;111;152
506800;1;6;Mário;Kleiman;;24;technik;136;95
506800;1;7;Rastislav;Kubíček;;49;obchodný zástupca;001;296
506800;1;8;Ivan;Kucko;;58;rušňovodič;136;283
506800;1;9;Marián;Lenghart;;51;SZČO;111;151
506800;1;10;Radoslav;Sloboda;;47;špecialista výmeny dát;111;276
506800;1;11;Marek;Šesták;;44;živnostník;106;250
506800;1;12;Martin;Šiška;Bc.;42;vedúci skladu;001;182
506800;1;13;Renáta;Šišková;;44;príslušníčka Finančnej správy;001;230
506800;1;14;Michaela;Zvolenská;Mgr.;40;učiteľka strednej školy;111;209
506818;1;1;Alojz;Belica;Ing.;66;dôchodca;136;242
506818;1;2;Jana;Bottová;;48;invalidná dôchodkyňa;001;134
506818;1;3;Lukáš;Cintavý;Ing.;37;regionálny  vedúci prevádzky;001;741
506818;1;4;Slávka;Čavarová;Mgr.;42;pedagogička;106;183
506818;1;5;Marek;Daniš;Ing.;36;stavbyvedúci;001;721
506818;1;6;Renáta;Danišová Sládeková;;54;opatrovateľka;136;97
506818;1;7;Jozef;Franek;Ing.;41;dopravný inžinier;001;414
506818;1;8;Anna;Gažiová;;66;dôchodkyňa;136;163
506818;1;9;Juraj;Gonšor;Mgr.;39;učiteľ;001;305
506818;1;10;Peter;Holekši;Bc.;36;SZČO;001;125
506818;1;11;Jozef;Hudec;;31;podnikateľ;001;202
506818;1;12;Ivan;Hulík;Mgr.;47;poradca;001;231
506818;1;13;Miloslav;Izrael;;51;SZČO - živnostník;001;495
506818;1;14;Miroslav;Kováč;;48;zmenový majster;001;375
506818;1;15;Zuzana;Mackovčínová;Mgr., MBA.;59;referentka ekonomiky  práce;001;218
506818;1;16;Tomáš;Makas;Mgr.;37;právnik;001;386
506818;1;17;Denisa;Maríková;;45;administratívna pracovníčka;125;118
506818;1;18;David;Matula;Mgr.;36;predajný inžinier;001;571
506818;1;19;Dušan;Mikulka;Mgr.;34;špecialista preberania žkv;132;149
506818;1;20;Rastislav;Nemček;;45;bepečnostný manažér;001;310
506818;1;21;Miroslav;Pavlík;;69;výsluhový dôchodca;120;201
506818;1;22;Peter;Petranský;Mgr.;45;policajt;001;195
506818;1;23;Viera;Polakovičová;Mgr.;49;supervízorka v zdravotnej poisťovni;136;95
506818;1;24;Rastislav;Škrabák;;31;IT systémový inžinier Senior;001;432
506818;1;25;Igor;Ulman;Ing., PhD.;54;predseda predstavenstva;116;69
506826;1;1;Jozef;Danihel;;56;živnostník;001;113
506826;1;2;Pavol;Jelemenský;;36;administratívny pracovník;001;122
506826;1;3;Roman;Matula;;51;projektový predavač;001;149
506826;1;4;Vlasta;Mišíková;Mgr.;64;dôchodkyňa;001;178
506826;1;5;Martin;Pecko;;22;živnostník;001;70
506826;1;6;Eliška;Pecková;;36;predajkyňa;125;33
506826;1;7;Samuel;Susko;;19;študent;001;58
506826;1;8;Štefan;Široký;;57;živnostník;001;101
506826;1;9;Ľubomír;Vanek;;52;živnostník;001;66
506826;1;10;Barbora;Vargová;;35;účtovníčka;001;145
506834;1;1;Gabriel;Bajnóci;;45;vodič, skladník;001;187
506834;1;2;Michal ;Dadík;;33;mechanizátor;001;247
506834;1;3;Marek ;Drobný;;36;servisný technik vzduchotechniky a klimatizácií;001;187
506834;1;4;Peter;Drobný;Mgr.;50;štátny zamestnanec;001;134
506834;1;5;Štefan;Kočan;JUDr.;64;právnik;001;249
506834;1;6;Renáta ;Magalová;;53;SZČO;001;178
506834;1;7;Dana;Pavlovičová;Bc.;51;administratívna pracovníčka;001;190
506834;1;8;Ľubor ;Sadloň;;45;vodič;001;188
506834;1;9;Milena ;Štefanková;;63;dôchodkyňa;001;169
506834;1;10;Jozef;Tomiš;;30;majster výroby;001;127
506834;1;11;Jozef;Vardžák;;44;SZČO;111;54
506842;1;1;Jozef;Benedik;;49;SZČO;132;309
506842;1;2;Richard;Benedikovič;Ing.;28;konštruktér;001;266
506842;1;3;Filip;Blaho;;22;hasič záchranár;132;246
506842;1;4;Marián;Císar;;50;stavbyvedúci;001;338
506842;1;5;Ján;Čečotka;;49;projektový manažér;001;293
506842;1;6;Zuzana;Falathová;Ing.;42;učiteľka MŠ;132;230
506842;1;7;Emília;Grobarčíková;;66;dôchodkyňa;111;139
506842;1;8;Lukáš;Haršány;;35;majster traťového obvodu;136;249
506842;1;9;Patrik;Hlavna;;44;technický špecialista;104;359
506842;1;10;Emil;Jaslovský;;65;výsluhový dôchodca;132;143
506842;1;11;Monika;Jobeková;;26;hlavná referentka;132;247
506842;1;12;Silvia;Kuhajdová;Ing.;42;finančná účtovníčka;137;310
506842;1;13;Peter;Maar;Ing.;41;projektový manažér;001;495
506842;1;14;Sofia;Michalčíková;;18;študentka;111;108
506842;1;15;Marek;Molnár;;40;konateľ spoločnosti;132;132
506842;1;16;Janka;Mrázová;;23;študentka;111;249
506842;1;17;Peter;Ondrejíček;;36;SZČO;001;247
506842;1;18;Hilda;Pyšná;Mgr.;40;programová manažérka;001;389
506842;1;19;Pavol;Stríž;;58;vodič;132;330
506842;1;20;Patrícia;Šišková;;25;marketingová analytička;001;269
506842;1;21;Ingrida;Šmotláková;MDDr.;35;zubná lekárka;132;214
506842;1;22;Peter;Taraba;Ing.;55;referent;001;310
506842;1;23;Andrej;Trnka;Ing., doc., PhD.;43;analytik;001;456
506851;1;1;Tomáš;Bališ;;40;obchodný manažér;001;481
506851;1;2;Daniel;Belokostolský;Ing.;50;vedúci oddelenia IIS;111;504
506851;1;3;Monika;Brňáková;Mgr.;31;supervízorka;001;219
506851;1;4;Róbert;Horúcka;Ing.;38;systémový inžinier;001;709
506851;1;5;Annamária;Hromadová;M.A.;28;marketingová manažérka;001;405
506851;1;6;Marek;Hubus;;49;konateľ;001;238
506851;1;7;Daniel;Hutta;;59;operátor;001;237
506851;1;8;Jozefína;Chlapíková;DiS.;58;učiteľka MŠ;001;343
506851;1;9;Eva;Juhásová;;57;SZČO;001;361
506851;1;10;Tomáš;Kubovič;;36;revízny technik hasiacich zariadení;001;527
506851;1;11;Pavol;Miklušák;;34;podnikateľ;001;246
506851;1;12;Zuzana;Paulíková;;44;súkromná podnikateľka v gastronómii;001;220
